comment_id,original_text,text,platform,date_collected,collector,has_emoji,label
4029,,dạ em chào chị Thy và mn ạ. em có làm video mukbang mn có thể coi và góp í cho em được không ạ. em cảm ơn mn nhiều ạ ( em xin lỗi chị và mn vì đã làm phiền ạ🥺 ),Tiktok,19/10/2025,Nhung,,Không xúc phạm
2681,,ah tiến đẹp trai quá ❤❤,YOUTUBE,L2,Ngọc,,Không xúc phạm
6909,,Ngay từ đầu khi họ tới bên nhau đã có 1 khoảng cách rất xa. K gần gũi vững chắc như cặp kim tea hee và bi rain. K bất ngờ quá khi trong gd người phụ nữ có tài hơn,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4652,,ông kia đẹp trai nhỉ,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3739,,Nhìn 2 ông cuối dáng đẹp nghê😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
2793,,Càng ngày càng xinh á bé oi,YOUTUBE,L2,Ngọc,,Không xúc phạm
6606,,"Thời bây giờ nhìn qua ảnh cũng khó tin lắm, lột xác 1 phần nhờ giảm cân, phần còn lại có thể cũng nhờ makeup, filters, photoshop, fillers, botox, sụn mũi, nâng ngực, bơm mông, xăm môi hồng, nối và tạo kiểu tóc......(giảm cân, đặc biệt kiểu cấp tốc 6 tháng, thì toàn thân đều sẽ nhỏ lại, ko có kiểu ngực mông vừa phình vừa tròn vừa căng thế đâu)",VnExpress, 14/12/2025,Phúc,,Xúc phạm
6178,,Không xinh tí nào,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3415,,"Mỹ vừa già vừa giàu, 😂😂😂 họ khôn hơn cả họ nhà cô luôn đó cô gái àh!",YOUTUBE,L3,Ngọc,,Không xúc phạm
3254,,Nữ chính này có gương mặt phúc hậu mà đàn ông ai cũng muốn có được làm vợ đung nói là vua,YOUTUBE,L3,Ngọc,,Không xúc phạm
5332,,mấy thành đẹp thì thường bot:)),Tiktok,13/12/2005,Nhung,,Mỉa mai
4292,,Xem video 10 lần vẫn thích kiểu đơn giản dễ thương hơn,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3263,,"Mé lâu rồi mới xem bộ trai tài gái sắc vậy, nó hay nó cuốn, ko muốn kết phim luôn á 😢",YOUTUBE,L3,Ngọc,,Không xúc phạm
5953,,sạc Bình bản gầy =))),Facebook,19/10/2025,Phúc,,Mỉa mai
5303,,tại s trai đẹp lại là bot ?????? 😭😭😭,Tiktok,13/12/2005,Nhung,,Xúc phạm
4597,,tao tưởng trình trình,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4771,,đm như con nái,Tiktok,2/12/2025,Nhung,,Xúc phạm
6965,,"Có thể có kỳ vọng khi HH trang bị khá nhiều trải nghiệm, kỹ năng, tri thức và không có rào cản ngôn ngữ để thể hiện bản thân nâng tầm hiểu biết giao tiếp hội nhập",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
747,,Nhìn như ếch vừa lột da xong,Facebook,26/10/2025,Nga,,Xúc phạm
3159,,Xấu vãi 😂😂😂😂😂😂😂😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
5282,,Em luỵ ảnh đầu được gần 2 năm r đó anh💔,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6244,,"Xem hình mà bâng khuâng quá, lúc thì mặt vuông, lúc hình mặt V-line cằm nhọn, cứ như 2 người khác nhau v",VnExpress, 28/10/2025,Phúc,,Xúc phạm
5514,,Xinh lắm mới dám quay x,Tiktok,13/12/2005,Nhung,,Không xúc phạm
7170,,Chuyển giới thật hoàn hảo...chỉ còn mỗi phần cổ tay và bàn tay là hơi manly chút thôi!..,VnExpress, 14/12/2025,Phúc,,Mỉa mai
3709,,Nữ 9 mắt đẹp quá,YOUTUBE,L3,Ngọc,,Không xúc phạm
789,,"Nữ 9 đẹp v mà nhiều đứa chê? Mắt to, mũi cao giờ cũng bị chê nữa hả? 🦧",Facebook,26/10/2025,Nga,,Không xúc phạm
394,,Ê sao nay bả đẹp lạ lùng dị ta,Facebook,10/20/2025 9:06:19,Nga,,Mỉa mai
4156,,tại có duyên quá 😬,Tiktok,19/10/2025,Nhung,,Không xúc phạm
143,,đứt võng phát động đất 9 độ richter,Facebook,10/19/2025 23:32:14,Nga,,Xúc phạm
2670,,Đã k đồng lòng chia tay ly hôn là hết tại sao còn phải giằng xé nhau làm gì tốt nhất là buông bỏ k nặng nề với nhau làm gì bới ra cho thối um lên,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7263,,"belarus, mexico,uganda chắc xuất 3 vị trí đầu bảng xếp hạng.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3255,,Bộ ba nhà nữ chính đẹp cả mẹ lẫn con,YOUTUBE,L3,Ngọc,,Không xúc phạm
383,,Con này phải ngựa chơi,Facebook,10/20/2025 9:03:38,Nga,,Không xúc phạm
4969,,nhin kg giống ai hết,Tiktok,2/12/2025,Nhung,,Không xúc phạm
1605,,"Hoá ra là tôi mê bất kỳ thứ gì đẹp trai, kể cả chó =))))",Facebook,13/12/2025,Nga,,Không xúc phạm
4380,,Dạ,Tiktok,19/10/2025,Nhung,,
1414,,Gái này chỉ đại gia mới rớ nổi,Facebook,03/12/2025,Nga,,Không xúc phạm
5394,,Chưa biết mùi make đc lớp nền đẹp là như thế nào:))),Tiktok,13/12/2005,Nhung,,Không xúc phạm
2181,,e cố gắng về lại. khổ thân e đi cũng ko in tâm,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2076,,bà này ngày cảng trẻ hóa á trời<3,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4602,,omg,Tiktok,19/10/2025,Nhung,,
853,,Ăn mặc cũng gớm nua,Facebook,26/10/2025,Nga,,Không xúc phạm
2363,,Chùa đẹp quá Bối dễ thương chúc gia đình may mắn,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5525,,sao trời bảo không cho ai tất cả 🥺🥺,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3734,,Nhìn anh sợ ma thiệt 😂,YOUTUBE,L3,Ngọc,,Xúc phạm
6051,,Hai bố con dễ thương quá,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3423,,Ung thư mà mập thể,YOUTUBE,L3,Ngọc,,Xúc phạm
2584,,Trả ma nào dám mua nên lại hạ giá có cho cũng trả ai dám ăn chứ nói gì mua ai biết nguồn gồc có khi từ da của những con lợn dịch tả lọc về tẩm ướp rút kinh nghiệm từ hoàng hường đời này trả tin tưởng được khuất mắt trông coi thôi nào là rút ruột tiền từ thiền mua chuộc bảo kê thuế đến lúc không nuôi được bảo kê thuế nữa thì ngta mới khai với công an và cái kết hoàng hường đấy chứ đâu trả ai chân chính mà nuôi được mấy chục con người trừ nhà nước,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2866,,1 mí Hàn Quắc mà hk xinh mới lạ đó,YOUTUBE,L2,Ngọc,,Không xúc phạm
6566,,"Đúng vậy! Mình rất thích Tuyên Huyên ,1 diễn viên rất cá tính và thông minh!",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
253,,"Chả có cái đẹp nào là tự nhiên cả, tất cả là sự cố gắng, rèn luyện của bản thân 😘",Facebook,10/20/2025 7:56:31,Nga,,Không xúc phạm
3881,,Lông mi ông n9 dài dã man,YOUTUBE,L3,Ngọc,,Không xúc phạm
2081,,🥰 nhìn bà này tích cực ><,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7223,,"Chúc mừng Tường San, nhìn em trong bộ trang phục dân tộc đẹp quá, chúc em đạt thứ hạng cao nhé",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
419,,Cái miệng lên tới mang tai 🙂,Facebook,10/20/2025 9:14:33,Nga,,Mỉa mai
5774,,tự nhiên thấy lâm thành hót boi r=))),Facebook,19/10/2025,Phúc,,Mỉa mai
6779,,"Thần thái thật đa dạng, vừa kiêu sa, quyến rũ, nữ tính, thanh lịch.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1602,,"Ê t nhìn ra sikibidi mấy mom ơi 🥲
",Facebook,13/12/2025,Nga,,Xúc phạm
2044,,Báo quá rồi!!!hic nhưng thôi vì câu trả lời có phần đi quá xa của bạn…cá nhân mình sẽ cố gắng xem sao!,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
75,,10 tế bào ung thư trên 1 Cm3,Facebook,10/18/2025 21:30:09,Nga,,Xúc phạm
1902,,Khó tả thực sự 😂😂😂,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
844,,"Khiếp hồn, xúc phạm người nhìn 😥",Facebook,26/10/2025,Nga,,Xúc phạm
85,,Châu phi ngập lụt,Facebook,10/18/2025 21:30:40,Nga,,Không xúc phạm
1706,,"nhìn ảnh ăn thấy đã ghê,đã thức gì",Facebook,13/12/2025,Nga,,Không xúc phạm
5802,,Toàn Lê ko đập choai bằng ck mk,Facebook,19/10/2025,Phúc,,Không xúc phạm
6903,,Ngay từ đầu mình đã nghĩ là 2 người này thật sự không hòa hợp và vấn đề thời gian có ly hôn hay như nào không thôi. Và nó đã tới,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1429,,"Rồi, t mê kiểu này nha, con trai mặc quần tây và áo sơ mi đóng thùng, tay áo xắn lên ngang khủy, tay đeo đồng hồ
Mẹ ơi, chân ái 🤣",Facebook,03/12/2025,Nga,,Không xúc phạm
251,,Ăn luôn cô dâu chú rể,Facebook,10/20/2025 7:54:06,Nga,,Mỉa mai
4829,,Con Iồn trà bông tởm lợn thế🤮🤢,Tiktok,2/12/2025,Nhung,,Xúc phạm
7310,,"Người tiền nhiệm đẹp hơn, nhưng dù sao cũng hơn mình trăm lần",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
5359,,Anh này đẹp zai quá chắc là bot rồ🤓,Tiktok,13/12/2005,Nhung,,Mỉa mai
1682,,"Mình hỏi thật mấy bạn fan đừng giận, mũi của bạn này là sửa rồi phải ko ạ❤️",Facebook,13/12/2025,Nga,,Không xúc phạm
3825,,Ăn 1ki giảm 1 tấn😂😂😂😂,YOUTUBE,L3,Ngọc,,Mỉa mai
2678,,A hùng dz phết😂,YOUTUBE,L2,Ngọc,,Không xúc phạm
5749,,"Sau 400 lần tôi thấy em bị đơ, như búp bê, hãy trả lại em của ngày xưa",VnExpress,19/10/2025,Phúc,,Không xúc phạm
6105,,Ngày xưa học lớp 5 con đã thích cô rồi !,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
1401,,Con bồ mình cao mét 50 nặng 60kg cũng đòi mua calavat để tập,Facebook,03/12/2025,Nga,,Mỉa mai
1047,,Tuyệt sắc giai nhân,Facebook,03/12/2025,Nga,,Không xúc phạm
5077,,Gương mặt với thần thái xuất sắc luôn. Nhìn nhiều hh vn mà vẫn thấy b này cuốn hút nhất,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6487,,"Lên có 10kg thôi mà.  Béo khỏe,béo đẹp sống có ích là oke mà em.. tuy nhiên đi lại hơi ì ạch chút.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
6982,,"Mặt hơi vuông thành ra nhìn bị ngắn, mũi nhọn quá, tôi thấy bình thường.Còn những cái đẹp là đôi mắt, vóc dáng và đặc biệt là mái tóc thì xứng đáng thiên thần.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
112,,Cái quán trốn v rồi mà vẫn bị trà bông phát hiện,Facebook,10/18/2025 21:58:31,Nga,,Mỉa mai
167,,Nam vương gì gầy trơ xương v :)),Facebook,10/19/2025 23:50:50,Nga,,Xúc phạm
2683,,sau 2 năm xem lại thấy lâm béo với già hơn,YOUTUBE,L2,Ngọc,,Xúc phạm
1626,,"Huhu anh cứ dặm bùa tụi em hoài, nhưng mà tụi em thích lắm, rất bùng cháy lun ạ",Facebook,13/12/2025,Nga,,Không xúc phạm
7173,,Hương Giang đẹp thật.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1917,,Đẹp gái màaa🫶,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6513,,"Lưu Diệc Phi từng vượt xa các tượng đài nhan sắc của Cbiz như Phạm Băng Băng, Dương Mịch, Đồng Lệ Á... để trở thành gương mặt được yêu thích làng giải trí Hoa ngữ. Thế nhưng, không phải lúc nào nàng Tiểu Long Nữ của phim  cũng rạng ngời nét thanh tú, hài hòa. Cô từng tăng cân nặng trong một thời gian khá dài.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4661,,giống như anh thái độ phục dậy,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3996,,ko biết vì lí do gì mà em bị u mê video này quá trời,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5162,,"Sao mà đẹp quá v chị, mê đôi chân ❤❤",Tiktok,3/12/2025,Nhung,,Không xúc phạm
4206,,độ cái là khoe miết😂,Tiktok,19/10/2025,Nhung,,Mỉa mai
5310,,cái nụ cười nó đẹpppp☺️,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5278,,Huyền thoại capcut 2022-2023 một thời😭,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3727,,"Mĩ nhân thời xưa chả đẹp tới mức này đâu, nếu mà đem ra so sánh thì chỉ ưa nhìn, với cả bây giờ toàn mĩ phẩm xịn với app xịn",YOUTUBE,L3,Ngọc,,Mỉa mai
5226,,mê đôi chân 🤣,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5582,,ng tình trong mộng ạ😭😭😭🥺,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4026,,Ôi ôi ôi ôi,Tiktok,19/10/2025,Nhung,,
5963,,"Giống người mẫu, hoa hậu quá ta!",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
224,,ê cũng ko đến nỗi,Facebook,10/20/2025 0:17:52,Nga,,Không xúc phạm
178,,"Này mà không 3D, bó giống chịu gì tao cũng chịu",Facebook,10/19/2025 23:58:17,Nga,,Xúc phạm
2,,Ủa cái bụng nhỏ như vậy r nội tạng ở đâu,Facebook,10/18/2025 20:49:54,Nga,,Mỉa mai
1198,,sao có thể ốm đến mức đó vậy mn,Facebook,03/12/2025,Nga,,Mỉa mai
6881,,"Ong này chẳng đẹp gì ,may được bộ phim nổi lên chứ thấy quá binh thường ,thấy tình chị em này là nghi ngờ rồi ,tội cho Song Hye Kyo mãi yêu Song Hye Kyo",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2105,,The prettiest years❤,YOUTUBE,19/10/2025,NGỌC,,
3332,,Xấu lại còn bày đặt úp mạng,YOUTUBE,L3,Ngọc,,Xúc phạm
1950,,Sao youtube không có nút haha nhỉ 😂,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1671,,Kim Juhoon mặc thun trắng là thần,Facebook,13/12/2025,Nga,,Không xúc phạm
6219,,"ĂN KIÊNG THEO QUY TẮC 1 ĐĨA, MÀ CÁI ĐĨA  NÓ TO CỠ BẰNG CÁI MÂM",VnExpress, 27/10/2025,Phúc,,Mỉa mai
5254,,"sao tui cảm giác bot bot á, ko phk top",Tiktok,13/12/2005,Nhung,,Không xúc phạm
6494,,66 đây hả? 66:2 chứ. vậy chị em phòng tui under 50 vẫn có thể xẻ bá cháy nhỉ.,VnExpress, 14/12/2025,Phúc,,Mỉa mai
3343,,Ủa béo là cái tội à🤨🤔🤔🤔🤔🤔,YOUTUBE,L3,Ngọc,,Mỉa mai
1155,,vận động viên thấy mỗi bạn này giữ dc vẻ nữ tính và xinh,Facebook,03/12/2025,Nga,,Không xúc phạm
6107,,da xấu vậy mà cũng bày đặt làm clip,Facebook, 27/10/2025,Phúc,,Xúc phạm
3045,,Làm gái mà nhan sắc của Thanh Tâm chắc tầm 500k 1 lần 😂,YOUTUBE,L3,Ngọc,,Xúc phạm
1230,,con cá trê,Facebook,03/12/2025,Nga,,Không xúc phạm
5092,,ơ cảnh xoay váy huyền thoại của chị khi đầm màu vàng 🥰chị mãi đẹp và quyến rủ,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5885,,thánh đớp !! đớp luôn khái niệm chubby,Facebook,19/10/2025,Phúc,,Mỉa mai
3920,,Lông ở dú bựa vãi,YOUTUBE,L3,Ngọc,,Xúc phạm
3118,,cái cuối giống thằng mới ra trại,YOUTUBE,L3,Ngọc,,Không xúc phạm
3456,,Chân của chị đầu không giống như trong video đăng đâu 😂 ngoài đời chân ốm lắm,YOUTUBE,L3,Ngọc,,Không xúc phạm
503,,Ăn người luôn hả ta🤣🤣,Facebook,10/20/2025 13:46:48,Nga,,Mỉa mai
4853,,Má nhìn phát gớm ấy,Tiktok,2/12/2025,Nhung,,Xúc phạm
5170,,Trời ơi cặp kiếm của chị kìa😍,Tiktok,3/12/2025,Nhung,,Không xúc phạm
3617,,Đến cái bàn tay của ổng còn đẹp hơn t nói chi đến cái body của ổng😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
5237,,cặp giò đã quá,Tiktok,3/12/2025,Nhung,,Không xúc phạm
4230,,chỉ để ý con mèo,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4522,,t mà tỷ phú t bao tất cả chị em 4 món này,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4146,,"Khi nào kiếm đủ tiền thì hãy trở lại là ng bth em nhé. Lúc đó hãy nói chuyện cô đơn hay k cô đơn. Con gái thích đàn ông giàu và sạch sẽ, đàn ông củng",Tiktok,19/10/2025,Nhung,,Không xúc phạm
2645,,Tội nghiệp cho lương bàng quang không biết kiếm bưởi ở đâu nữa nhìn hắn khóc làm mình nhớ lại cá xấu khóc sau khi ăn thịt nạn nhân,YOUTUBE,19/10/2025,NGỌC,,Xúc phạm
6249,,Càng ngày nhan sắc hoa hậu càng chán,VnExpress, 28/10/2025,Phúc,,
3790,,Chị Việt giống lai Hàn á mà đẹp quó❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
579,,có bả còn có cả cắt xương sườn để đc như này á nên có khi là thật chứ ko phải app đâu,Facebook,10/20/2025 14:19:29,Nga,,Không xúc phạm
4280,,what is the BGM?,Tiktok,19/10/2025,Nhung,,
5736,,"Và cái kết vẫn là một gương mặt ""nhựa""",VnExpress,19/10/2025,Phúc,,Xúc phạm
1238,,mặt ẻm có cọc quá hong 🤣,Facebook,03/12/2025,Nga,,Không xúc phạm
2657,,Tịch thu tai sàn xung quỷ nhà nước để giúp đỡ những người nghèo,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2680,,"Toàn nhìn hiền, dễ thương quá kaka.",YOUTUBE,L2,Ngọc,,Không xúc phạm
3978,,Con mụ hh con mắt cứ trợn trợn lên nhìn thấy gê 😂😂,YOUTUBE,L3,Ngọc,,Xúc phạm
5441,,Ai coi mà cười đâu 😳,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2005,,Chúc bé Thuỵ luôn cưng vậy nha iu iu,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6100,,Idol của tôi. Chúc chị luôn khoẻ,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
7247,,CỐ LÊN EM...,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7168,,Công nhận Hương Giang đẹp thật. Đẹp ko tì vết. Nhìn quá nữ tính. Yêu ngay cái nhìn đầu tiên.hic.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6727,,1m6 nặng 60kg... nhìn mình sao cứ thấy nó vuông vuông. :D,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3473,,"Chân cân đối thì đẹp hơn , tôi chân dài quá nên hơi tự ty , 1m7 mà chân gần 1m05 so bình quân chiều cao của các siêu mẫu thì ...",YOUTUBE,L3,Ngọc,,Không xúc phạm
7002,,Nhìn góc nghiêng của HG mới thật hoảng sợ.,VnExpress, 14/12/2025,Phúc,,Xúc phạm
2847,,Xinh nha tông makeup hợp với khuôn mặt và màu nha 😂,YOUTUBE,L2,Ngọc,,Không xúc phạm
6841,,"Chị ấy xinh thiệt,nhẹ nhàng dễ chịu,ddag sốt xình xịt Hậu Duệ Mặt Trời đây.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1946,,Trên đời không có duyên âm đâu chị ơi 😂😂. Đừng để bị “mị”,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5363,,Bạch Nguyệt Quang dayyy ư,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3002,,4 trộm vía bot hết 🐧,YOUTUBE,L3,Ngọc,,Xúc phạm
7195,,"Ôi thôi, từ nay đừng tin tuyệt đối nhan sắc bên ngoài.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
2647,,"Con trẻ ,ăn chơi lua đảo mà giỏi gì ,nghiep quat đến sớm",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3551,,Nhìn như con quỷ 👹,YOUTUBE,L3,Ngọc,,Xúc phạm
3602,,Dv nhiều người xấu quá. Hic. NV nữ mặt nhìn như nam,YOUTUBE,L3,Ngọc,,Xúc phạm
5773,,Mắt thằng này luôn ở trang thái lườm rau gắp gái,Facebook,19/10/2025,Phúc,,Không xúc phạm
3594,,Điệp y xynh quá yêu cái môi mũm mĩm của điệp y quá,YOUTUBE,L3,Ngọc,,Không xúc phạm
6042,,"Mình cứ nghĩ là cô dâu. Người đâu mà vừa đẹp, vừa duyên, lại hát hay",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
6695,,Mình cũng một thời bị chê gầy. Hầu hết là bị người mập chê.,VnExpress, 14/12/2025,Phúc,,Mỉa mai
883,,tuong nhu con ha mã ma sỉ,Facebook,26/10/2025,Nga,,Xúc phạm
1370,,Bả dịu bả xinh,Facebook,03/12/2025,Nga,,Không xúc phạm
2511,,"Con nầy lúc nầy làm lố quá,phe tiền phe vàng phe nhà phe xe,,kg nhớ ngày xưa mình khổ",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
