comment_id,original_text,comment_text,platform,date_collected,collector,has_emoji,label
2258,,"Đã mua và ăn mỳ, sợi mỳ Bt, toàn cay,và ngọt khg đậm vị, hợp với dân Nam hơn...",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4349,,e quỳ r các ck oi,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1944,,Duyên quá trời 😊,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2311,,Ăn vậy còn dư ai dám ăn,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5406,,Xink☺,Tiktok,13/12/2005,Nhung,,Không xúc phạm
313,,chắc mỗi t để ý cái eo bả..,Facebook,10/20/2025 8:24:59,Nga,,Không xúc phạm
4337,,đừng để Nami thấy video này,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2051,,Còn khôn lõi số hai không ai dám nhận số một luôn.,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2858,,Quá là slay,YOUTUBE,L2,Ngọc,,Không xúc phạm
6828,,"Chưa cân đối, nhạt nhòa !",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
692,,Tỷ lệ đẹp v🥺,Facebook,26/10/2025,Nga,,Không xúc phạm
46,,"-Cô ấy là người có sức hút, nhưng là hút mọi vật thể.",Facebook,10/18/2025 21:28:40,Nga,,Mỉa mai
2020,,"Má ưi , nhìu khi t cũng như bả dị đó . Thấy mik xinh cái tự luyến ngang kkkk😅😊😊",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2445,,Mình muốn mua mỳ nhà Nhân ăn thử nè.,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6078,,"Một người có ý chí, nghị lực tuyệt vời.",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
1709,,Khép cái miệng vào là đẹp mà toàn thấy há miệng 🙂,Facebook,13/12/2025,Nga,,Không xúc phạm
6616,,"Hân nên tri ân người yêu cũ đã cho em động lực để có ngày hôm nay nhé, nay là 20/11 đó",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7187,,"Xấu, không đẹp bằng cô người Thái.",VnExpress, 14/12/2025,Phúc,,Xúc phạm
3112,,Trùm cuối giống như bị điên nhưng tôi thik😅😅❤❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
41,,Bả lạc quan😊,Facebook,10/18/2025 21:25:28,Nga,,Không xúc phạm
6985,,Cô này đóng vai Nàng Bạch Tuyết thì tuyệt quá. Bạch Tuyết phải trắng trẻo thì mới đúng là Bạch Tuyết.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6205,,Thần tượng của tôi,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
994,,Chị ơi ôm ôm,Facebook,03/12/2025,Nga,,Không xúc phạm
5048,,"Quá đẹp, mê xỉu",Tiktok,3/12/2025,Nhung,,Không xúc phạm
5878,,Tập đc 2 ngày thấy đăng hốc nhìu hơn :)),Facebook,19/10/2025,Phúc,,Mỉa mai
2234,,Chúc hai vợ chồng ăn ngon miệng,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
943,,Càng ngày càng đẹp zị choyyy,Facebook,03/12/2025,Nga,,Không xúc phạm
2133,,Ở Việt Nam Thuỵ đã có bằng gì rồi em?,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3239,,Cái cuối trang điểm đẹp đến đâu vẫn phèn thần thái của Bồ tát đâu phải qua lớp trang điểm đẹp là có,YOUTUBE,L3,Ngọc,,Không xúc phạm
1530,,Chị quế a cặp chân rat đẹp va mặt hiền phúc hậu lam,Facebook,11/12/2025,Nga,,Không xúc phạm
1610,,Ai nói với thằng Tin là nó mặc quần jeans như này đẹp hơn nhiều lần mấy cái quần rộng thùng thình tụt tụt không :))) thề chân dài phải mặc mấy kiểu quần fit người như này đẹp dã man,Facebook,13/12/2025,Nga,,Không xúc phạm
2915,,"Hôm nay ăn diện lên xinh dị :"")))",YOUTUBE,L2,Ngọc,,Không xúc phạm
823,,Tóc xơ như cái chổi,Facebook,26/10/2025,Nga,,Xúc phạm
410,,22 tuổi mà thấy đứng quá.,Facebook,10/20/2025 9:12:30,Nga,,Không xúc phạm
1239,,ánh mắt sắc bén cơ địa,Facebook,03/12/2025,Nga,,Không xúc phạm
2801,,má..đã xấu xí r còn cái kiểu tạo nét như con này ..muôn đời tàn..ưa đ nổi,YOUTUBE,L2,Ngọc,,Xúc phạm
5869,,Ăn luôn dàn tạ,Facebook,19/10/2025,Phúc,,Mỉa mai
3163,,Ngta là giang lake má ơi😂😂 sát thủ clm:)),YOUTUBE,L3,Ngọc,,Không xúc phạm
682,,"Đẹp quá má ơi. Này mới đúng giả trai chuẩn mỹ nam, chứ nhìn mấy má diễn viên giờ giả trai mà nhìn muốn xỉu.",Facebook,26/10/2025,Nga,,Không xúc phạm
4209,,Xin ifo set,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1210,,Đẹp quá ạ,Facebook,03/12/2025,Nga,,Không xúc phạm
426,,Thứ dơ bẩn nhất cái fb trong ngày của t,Facebook,10/20/2025 9:15:59,Nga,,Không xúc phạm
5300,,tấm đầu có thể là huyền thoại luôn😭,Tiktok,13/12/2005,Nhung,,Không xúc phạm
7199,,Thua lương trung kiên hết,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6562,,"Lúc gầy thì đẹp. Lúc mập trông phúc hậu, để thương. Có vẻ sau khi sinh con bạn ấy rất hạnh phúc, nụ cười ngọt ngào hơn rất nhiều.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7050,,"Định soi thêm có khuyết cái gì để chê tí ,người tây hay bị miệng rộng nhưng cuối cùng chả thấy có gì chê được ,quá đẹp-đẹp quá .",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6538,,Bây giờ đẹp rồi!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5051,,Tr oi cái body đỉnhhh thì thôi nhé,Tiktok,3/12/2025,Nhung,,Không xúc phạm
1699,,đối này chắc ăn đc cả trà bông,Facebook,13/12/2025,Nga,,Mỉa mai
403,,"Nói gì trước sắc đẹp này nữa bây giờ, tuyệt đối điện ảnh 💣💣💣",Facebook,10/20/2025 9:10:17,Nga,,Không xúc phạm
5558,,ước chị rep 1 lần🥺,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2812,,Xấu mà còn đóng vai ác 😂😂,YOUTUBE,L2,Ngọc,,Xúc phạm
4113,,tối bắt ah tú trả bài 😆,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4306,,😍❤️❤️❤️beautiful 🌹🌹🌹🌹🌹🌹,Tiktok,19/10/2025,Nhung,,
4482,,🤣,Tiktok,19/10/2025,Nhung,,
6811,,"Cố lên Giang, dù ai ganh gét hay đố kỵ thì hãy mạnh mẽ lên giang nhé, tôi vẫn luôn bên cạnh cổ vũ cho Giang. Yêu bạn",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
257,,Cái dò của chỉ như cặp kiếm zậy😎 bén quá bénnnnn,Facebook,10/20/2025 7:56:35,Nga,,Không xúc phạm
7088,,Hoa hậu có gương mặt sáng ngời - quá đẹp luôn !,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6420,,"ai da mình thuộc tuýp ăn nhiều mà không béo các bạn ạ, mong các bạn có thể kiểm soát cân nặng của mình thật tốt, chúc mn khoẻ mạnh",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5700,,"Trong mắt Anh, Em xinh nhất. thật ra là do con mắt của mỗi người thôi",VnExpress,19/10/2025,Phúc,,Không xúc phạm
6326,,Để đầu trọc nhìn em trông đẹp mà..,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
6243,,Nhan sắc này là hoa hậu VN đây sao?,VnExpress, 28/10/2025,Phúc,,Mỉa mai
3563,,Nam 9 ốm quá đi. Mập lên xí là đẹp lắm,YOUTUBE,L3,Ngọc,,Xúc phạm
7055,,Quá bình thường,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4468,,dạ quỳ liền,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1736,,eo oi đáng yêu quá,Facebook,13/12/2025,Nga,,Không xúc phạm
7145,,"em thật xinh đẹp, chúc mừng em",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2312,,"Nhân ơi em mua bán cẩn thận nha nhân,bán buôn phải có giấy tờ đàng hoàng nhà,chứ không là bị công an tóm gọn đó nha",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
324,,Mũi Ngọc Trinh đẹp,Facebook,10/20/2025 8:43:08,Nga,,Không xúc phạm
2818,,Nhưng để lông nách thì chê,YOUTUBE,L2,Ngọc,,Không xúc phạm
5524,,đẹp quá chị Mai ơi chúc chị nhiều sức khoẻ và học tập tốt ạ.😊🥰,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5757,,Tự nhiên thấy chồng mình cũng đẹp chaiii,Facebook,19/10/2025,Phúc,,Không xúc phạm
4874,,t tưởng bả có bầu á 🙃,Tiktok,2/12/2025,Nhung,,Không xúc phạm
1929,,Em thấy chị xinh quá lun. Mà nhìn màu son hơi già á chị. Chị thử nhiều màu son khác xem.,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3428,,những thằng hề trong xã hội,YOUTUBE,L3,Ngọc,,Không xúc phạm
6838,,Thích bạn này nhất trong số các diễn viên nữ Hàn Quốc.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
711,,xưa LBQ nhìn đẹp trai lãng tử vl,Facebook,26/10/2025,Nga,,Không xúc phạm
3471,,:)) chân t hơi to nhm đc cái chân t dài nên nhìn zô cx bth thôi,YOUTUBE,L3,Ngọc,,Không xúc phạm
5824,,đấy vô mà xem ngta mà học hỏi nha,Facebook,19/10/2025,Phúc,,Không xúc phạm
797,,ơ nay thấy bé bự trên Facebook nè,Facebook,26/10/2025,Nga,,Không xúc phạm
3460,,Kéo chân cả 🙂‍↔️,YOUTUBE,L3,Ngọc,,Mỉa mai
49,,"-Khi đi học, cô ấy ngồi cạnh tất cả mọi người trong lớp.",Facebook,10/18/2025 21:29:18,Nga,,Mỉa mai
5714,,"Cô này thẩm mỹ quá độ toàn khuôn mặt . Nhìn mất tự nhiên giống như người mẫu Al .Nhìn tấm ảnh đầu tiên phải kêu trời. Trời ơi cái miệng. Trời ơi cái mũi ,đây là hoa hậu sao?",VnExpress,19/10/2025,Phúc,,Xúc phạm
2842,,Quả mặt đàn ông 😂,YOUTUBE,L2,Ngọc,,Mỉa mai
6915,,ôi!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6978,,Không bằng mấy em Vietnam!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4104,,ui zùi ui 😅😆,Tiktok,19/10/2025,Nhung,,Không xúc phạm
856,,da bả đẹp vậy tr 😍,Facebook,26/10/2025,Nga,,Không xúc phạm
2066,,"Trời trời, sao tui cứ nhìn thấy cái nét của Mr. Kiệt *hỗ trợ tui cái, thén kìu* trong này á trời",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2163,,Video chất lượng có 480p quá thấp chả buồn xem,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2816,,Làm nhiều nhìn vẫn xấu thấy moẹ 🤣😂,YOUTUBE,L2,Ngọc,,Xúc phạm
4100,,tôi tên tú nhưng ko gay,Tiktok,19/10/2025,Nhung,,Không xúc phạm
23,,Nhớ lại tiểu phẩm hài ru lai câu hò của ns h.linh voi c.tài luc ng ck bảo : bà đứng thẳng lấy dao dạt trc dạt sau kg dính miếng thịt nao: h.linh vai ng vk noi ong chịu khó dạt cũng rớt đc 2 con oc🤭,Facebook,10/18/2025 21:10:22,Nga,,Mỉa mai
109,,"Em xinh như hoa:
Hoa tiến héo.",Facebook,10/18/2025 21:57:23,Nga,,Mỉa mai
3955,,Môi phẫu thuật nhiều giờ nhìn xâu vc,YOUTUBE,L3,Ngọc,,Xúc phạm
5112,,Đây mới gọi là chân😳,Tiktok,3/12/2025,Nhung,,Không xúc phạm
4781,,giống mấy cái nô đ* heo ghê,Tiktok,2/12/2025,Nhung,,Không xúc phạm
5392,,quá đẹp rồi,Tiktok,13/12/2005,Nhung,,Không xúc phạm
7383,,Năm nào cũng thấy Venezuela đăng quang ) đẹp thì cũng đẹp đó n cô nào cũng na ná nhau,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
2171,,Bé Su không cẩn thận bị trầm cảm rồi đó,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6805,,"Nhìn bạn ấy mấy hết nét đẹp tự nhiên rồi, ko biết do ảnh chỉnh sửa hay do phẩu thuật thẩm mỹ.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4783,,Trông trà bông tởm vcl cục sịt của cô ấy chắc 50kg,Tiktok,2/12/2025,Nhung,,Xúc phạm
3863,,"Ngoại hình đẹp k thì k qtrong, qtrong là bạn phải biết bẻ cong không gian🐧",YOUTUBE,L3,Ngọc,,Mỉa mai
1249,,"đủ rồi đừng giảm cân nữa, xin đấy",Facebook,03/12/2025,Nga,,Không xúc phạm
5444,,xinh gáiii,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4650,,Ê mặt na ná trình nha😅,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4996,,Chịu luôn giờ nhìn phương trinh mình thấy sợ,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6936,,Thí sinh Philippines đẹp xuất sắc. Vương miện thuộc về cô này là chính xác.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1467,,ngực mỏng kém lá lúa một tẹo,Facebook,03/12/2025,Nga,,Xúc phạm
5115,,thật sự phải thốt lên quá đẹp,Tiktok,3/12/2025,Nhung,,Không xúc phạm
622,,Cái cặp víu không thể giả trân thêm được nữa 😂,Facebook,26/10/2025,Nga,,Mỉa mai
6123,,bạn nên vui khi còn có mẹ :(,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
4699,,vid kia chắc quay quên bật filter,Tiktok,2/12/2025,Nhung,,Không xúc phạm
5069,,Nhìn chuất thật sự luôn.,Tiktok,3/12/2025,Nhung,,Không xúc phạm
284,,Bro thật sự cutting à =))),Facebook,10/20/2025 8:08:02,Nga,,Không xúc phạm
5557,,xinh quá luôn người đẹp ơi 😍😍😍,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3819,,Má Cặp dú k7 :)))),YOUTUBE,L3,Ngọc,,Không xúc phạm
3410,,Ôi vãi đồng chí củ tỏi béo vật vã ko nhận ra nếu không có tiêu đề,YOUTUBE,L3,Ngọc,,Xúc phạm
7289,,Tôi thấy Tường San Việt Nam đẹp nhất.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3540,,"Gái gú là phù du - Wifu là số 1 , á nhưng mà VN mãi đỉnh nha 😂😂😂",YOUTUBE,L3,Ngọc,,Không xúc phạm
1254,,Má :))) ng đâu xinh zậy trời,Facebook,03/12/2025,Nga,,Không xúc phạm
4651,,Biết có 6 múi rồi khổ lắm,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3000,,Mê trai đầu thai hong hết,YOUTUBE,L3,Ngọc,,Không xúc phạm
2689,,"sao tập này nhìn mặt má Ân cứ vênh váo kiểu gì á, ăn nói k có duyên nha :)",YOUTUBE,L2,Ngọc,,Không xúc phạm
3295,,Lên máy quay thêm máy chức năng làm đẹp là xinh vkl.thêm tí có nét là ok.còn thật hay giả cứ mắt thấy ngoài thì biết xinh hay xí ngay😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
5623,,vibe toả ra muốn che chở quá c gái,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2063,,Ê nha! Ê nha bà ~~~~,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1885,,"Bà đẹp thật
Đẹp tự nhiên . Thuần khiết . vẻ đẹp trời ban nhìn rụng tim thật",Facebook,13/12/2025,Nga,,Không xúc phạm
2530,,Chúc c luôn luôn vui vẻ bình an nhé,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
891,,Con vợ nhìn gớm vậy,Facebook,26/10/2025,Nga,,Xúc phạm
2598,,thì v mới nói :)),YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2330,,Bạn Nhân bày cho hai ông múa buồn cười muốn xỉu luôn. 😂😂,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6217,,da nứt thấy ghê quá v,VnExpress, 27/10/2025,Phúc,,Xúc phạm
3308,,Nhìn vãi cả pịa😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
4016,,Omgot😳,Tiktok,19/10/2025,Nhung,,
279,,trừ cứt ra còn 30 ko 🤔,Facebook,10/20/2025 8:07:56,Nga,,Mỉa mai
5348,,"đẹp dữ trời, anh có chồng chx anh híhí 😂🤭👀",Tiktok,13/12/2005,Nhung,,Không xúc phạm
2992,,4 trai đẹp😊,YOUTUBE,L3,Ngọc,,Không xúc phạm
6439,,chubby cũng đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5455,,lạnh quad mà có mỗi bàn tay của chính mình😂,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3122,,"Wonyoung ,má ơi xinh xẻo",YOUTUBE,L3,Ngọc,,Không xúc phạm
950,,Cái nách nổ tanh tách lun á. Quá chài đẹp,Facebook,03/12/2025,Nga,,Không xúc phạm
567,,Ăn sao ko kêu ột ột éc nhỉ 😳,Facebook,10/20/2025 14:11:41,Nga,,Xúc phạm
973,,nách siêu trắng,Facebook,03/12/2025,Nga,,Không xúc phạm
6679,,không hiểu sao có thể mời người mẫu mập ú lên sân khấu! mà người mẫu gì để mập ú thế kia!,VnExpress, 14/12/2025,Phúc,,Xúc phạm
7267,,"Tôi chọn Bea Patricia Magtanong, Philippines, khoẻ, đẹp, hiện đại, năng động.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4121,,Kéo,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4770,,trà. bông gớm vãi Iồn,Tiktok,2/12/2025,Nhung,,Xúc phạm
6541,,"TÀI SẮC ĐỨC đều có đủ, rất thích Hạ Trâm. Chúc bạn nhận được bình chọn "" Ngôi sao của năm """,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3270,,Ai làm cái đầu nư9 xấu chưa từng thấy😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
2373,,khùng,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3453,,"Ờ chân ngta dài thẳng tắp, còn chân mình chỉ cắm vào cho đủ bộ phận 😂",YOUTUBE,L3,Ngọc,,Không xúc phạm
917,,Trời cái khu vé kìa,Facebook,03/12/2025,Nga,,Không xúc phạm
5171,,Nàng Hậu mà cá nhân tôi thấy Body số 1 Việt Nam. Đỉnh lắm em🥰🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
269,,Ủa nhìn qua tưởng cô Mỹ Duyên thời trẻ ko á,Facebook,10/20/2025 8:04:58,Nga,,Không xúc phạm
308,,Mấy a hotboi ghen tỵ với em đó nha bé,Facebook,10/20/2025 8:21:57,Nga,,Không xúc phạm
6769,,"Vẻ đẹp mà các anh mê đắm là thế này đây: gợi cảm, tự nhiên, ít son phấn. Tui phán vậy có trúng hông? Thư Kỳ cũng hơi hở lợi mà cô ấy vẫn cười thoải mái, vẫn đẹp như thường đâu cần mím chi như Lưu Diệc Phi",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4021,,sớm,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6359,,Bạn này để mặt mộc nhìn trẻ. Cứ hễ lên đồ hiệu và makeup là lại già thêm 5-6 tuổi,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4801,,trà bông tưởng mik gợi cảm còn t thấy gọi đòn🗿,Tiktok,2/12/2025,Nhung,,Không xúc phạm
7435,,"Kỳ Duyên với nhan sắc đó, đã đăng quang hoa hậu, giờ bỏ đi những gì đã được ban tặng, đáng tiếc",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
3753,,Nhìn mặt QH đáng iu ghê❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
2726,,Hào ngầu tướng bảnh vãiiiii,YOUTUBE,L2,Ngọc,,Không xúc phạm
2669,,"Chính xác, quan điểm không hợp nhau chia tay là bình thường, sống tích cực làm những việc theo ước mơ và Lý tưởng của mình,",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4927,,6 hoac,Tiktok,2/12/2025,Nhung,,Xúc phạm
208,,Đẹp trai mà,Facebook,10/20/2025 0:09:23,Nga,,Không xúc phạm
2103,,"Nẵng lượng của chỉ giúp toi thêm động lực học tập típ hehe, love uuu",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4168,,"phải sạch sẽ , gọn gàn dịu dàng , hiền hậu , có người yêu ngay",Tiktok,19/10/2025,Nhung,,Không xúc phạm
4809,,cái con lợn kia làm trò trông khuyết tậ.t não vl,Tiktok,2/12/2025,Nhung,,Xúc phạm
1523,,Ơ chân cong thế nhỉ,Facebook,11/12/2025,Nga,,Không xúc phạm
6140,,"Khá nhiều bạn nhận xét cô diễn viên này không xinh. Cá nhân tôi thì thấy rằng cô ấy rất đẹp, một vẻ đẹp đậm chất á đông, rất riêng biệt.",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
18,,Mặt này mà không tiêm thì ta nói nó hốc hác và hópppp.,Facebook,10/18/2025 21:08:25,Nga,,Mỉa mai
2877,,Bạn ngầu thiệt đó :)),YOUTUBE,L2,Ngọc,,Không xúc phạm
3226,,Nữ chính k xinh,YOUTUBE,L3,Ngọc,,Không xúc phạm
812,,"Body quá đẹp, săn chắc và cân đối! Nhìn là có động lực tập luyện ngay lập tức",Facebook,26/10/2025,Nga,,Không xúc phạm
5984,,"gười ta thường nói ""đẹp như tiên"" nhưng nàng tiên này xấu quá, phá vỡ hết trí tưởng tượng.",VnExpress, 26/10/2025,Phúc,,Xúc phạm
4013,,Bé tú lâm vlog kìa,Tiktok,19/10/2025,Nhung,,Không xúc phạm
7184,,Hương Giang của Việt Nam là đẹp nhất,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5120,,mê.ê🥰🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6617,,em nên cảm ơn nyc vì đã cho em động lực giảm cân và sự tự tin như bh,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2814,,"Cô gái này xấu, mặt nhìn cũng ko có duyên. Nhưng, nhìn cô ấy cũng có cái gì đó rất cuốn! Ai giải thích hộ tôi???????",YOUTUBE,L2,Ngọc,,Xúc phạm
